"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL1080735";"";"";"Small molecule";"";"491.51";"15";"16";"5.84";"56.41";"2";"1";"1";"3";"N";"0.39";"None";"None";"5.24";"5.24";"4";"MOL";"-1";"36";"5";"1";"1";"491.1821";"-1.17";"NEUTRAL";"C28H24F3N3O2";"C[C@H]1CN(C(=O)c2ccc(-c3ccccc3C(F)(F)F)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1";"CZUGKEKGXKWONC-SFHVURJKSA-N"
"CHEMBL4277641";"";"";"Small molecule";"";"392.50";"2";"2";"3.95";"49.85";"4";"0";"0";"7";"N";"0.53";"None";"9.10";"3.63";"1.92";"2";"MOL";"-1";"29";"5";"0";"0";"392.2100";"-0.78";"BASE";"C24H28N2O3";"COc1ccccc1C1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1";"HKVGONSIGOBNNG-UHFFFAOYSA-N"
"CHEMBL1632158";"";"";"Small molecule";"";"441.57";"43";"46";"3.60";"72.80";"6";"1";"0";"9";"N";"0.48";"None";"9.69";"2.72";"0.45";"2";"MOL";"-1";"32";"7";"1";"0";"441.2628";"-0.70";"BASE";"C25H35N3O4";"COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1";"RNXYMZNGMNWKMC-UHFFFAOYSA-N"
"CHEMBL126780";"";"";"Small molecule";"";"435.52";"3";"5";"3.13";"75.02";"6";"1";"0";"8";"N";"0.43";"None";"7.93";"2.96";"2.32";"3";"MOL";"-1";"32";"7";"1";"0";"435.2158";"-1.23";"NEUTRAL";"C25H29N3O4";"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1";"UCVFOYIRJYVIDW-UHFFFAOYSA-N"
"CHEMBL273921";"";"";"Small molecule";"";"422.50";"23";"24";"3.61";"61.60";"5";"1";"0";"4";"N";"0.70";"12.73";"8.28";"3.62";"2.69";"3";"MOL";"-1";"31";"6";"1";"0";"422.2118";"-1.35";"NEUTRAL";"C24H27FN4O2";"O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1";"KOTITFQGTVUMBT-UHFFFAOYSA-N"
"CHEMBL4450777";"";"";"Unknown";"";"454.04";"4";"4";"5.40";"35.58";"4";"1";"1";"8";"N";"0.46";"None";"7.43";"5.41";"5.10";"3";"MOL";"-1";"31";"4";"1";"1";"453.1642";"-1.97";"NEUTRAL";"C25H28ClN3OS";"O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc(-c2ccsc2)cc1";"KQHFMARZJJGTTG-UHFFFAOYSA-N"
"CHEMBL3289650";"";"";"Small molecule";"";"369.90";"6";"7";"4.63";"32.51";"4";"0";"0";"6";"N";"0.59";"None";"7.98";"4.65";"3.97";"3";"MOL";"-1";"26";"4";"0";"0";"369.1608";"-1.66";"NEUTRAL";"C21H24ClN3O";"Clc1ccc(N2CCN(CCCCc3nc4ccccc4o3)CC2)cc1";"MPXAUEBSMOIQSB-UHFFFAOYSA-N"
"CHEMBL3697994";"";"";"Small molecule";"";"429.56";"3";"3";"2.78";"63.27";"6";"1";"0";"6";"N";"0.75";"None";"8.37";"2.80";"1.79";"1";"MOL";"-1";"31";"7";"1";"0";"429.2628";"-0.81";"NEUTRAL";"C24H35N3O4";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCCO1";"GHIPMMXQJHAVMI-DDDLIOIYSA-N"
"CHEMBL3676850";"";"";"Small molecule";"";"382.55";"3";"3";"5.09";"45.48";"3";"1";"1";"6";"N";"0.76";"None";"9.70";"4.13";"1.85";"2";"MOL";"-1";"28";"4";"1";"1";"382.2620";"-0.67";"BASE";"C24H34N2O2";"CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1";"MUNJPNWHOINDKG-KESTWPANSA-N"
"CHEMBL3676855";"";"";"Small molecule";"";"449.60";"3";"3";"5.22";"71.51";"5";"1";"1";"7";"N";"0.54";"None";"9.70";"3.68";"1.40";"3";"MOL";"-1";"33";"6";"1";"1";"449.2678";"-1.00";"BASE";"C27H35N3O3";"Cc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)on1";"LQSBOQJIPVGJNY-AQYVVDRMSA-N"
"CHEMBL244086";"";"";"Small molecule";"";"465.65";"4";"4";"5.09";"59.98";"8";"0";"1";"7";"N";"0.28";"None";"9.26";"4.86";"3.01";"4";"MOL";"-1";"32";"6";"0";"1";"465.1657";"-2.37";"BASE";"C24H27N5OS2";"Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccs4)n2C)CC3)no1";"DSJQIICDRFEFMZ-UHFFFAOYSA-N"
"CHEMBL3698005";"";"";"Small molecule";"";"451.59";"3";"3";"1.65";"88.18";"7";"1";"0";"7";"N";"0.67";"8.80";"8.17";"0.60";"0.18";"1";"MOL";"-1";"31";"8";"1";"0";"451.2141";"-1.06";"NEUTRAL";"C22H33N3O5S";"CS(=O)(=O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1";"LZICIBCEISDAND-IYARVYRRSA-N"
"CHEMBL132261";"";"";"Small molecule";"";"383.60";"3";"4";"5.88";"12.47";"3";"0";"1";"8";"N";"0.56";"None";"10.65";"6.75";"3.69";"2";"MOL";"-1";"27";"2";"0";"1";"383.2283";"-0.97";"BASE";"C24H33NOS";"CCCN(CCc1cccs1)C1CCc2c(cccc2OC2CCCC2)C1";"ZLVAAOLZQMSQAG-UHFFFAOYSA-N"
"CHEMBL3642751";"";"";"Small molecule";"";"434.53";"3";"3";"2.86";"57.70";"5";"1";"0";"6";"N";"0.75";"13.49";"8.34";"2.64";"1.57";"1";"MOL";"-1";"31";"6";"1";"0";"434.2493";"-0.86";"NEUTRAL";"C23H32F2N4O2";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CC1(F)F";"YFHWGBZGWDWNRV-JHNFVTJISA-N"
"CHEMBL4516843";"BAY-207";"";"Unknown";"";"477.37";"451";"570";"5.10";"98.49";"4";"2";"1";"6";"N";"0.52";"9.40";"None";"4.99";"4.99";"3";"MOL";"-1";"31";"6";"3";"1";"476.0364";"-1.45";"NEUTRAL";"C22H18Cl2N2O4S";"NS(=O)(=O)c1cc(NC(=O)C2(c3ccccc3Cl)CC2)ccc1Oc1cccc(Cl)c1";"JXAOITUGCKTSTF-UHFFFAOYSA-N"
"CHEMBL341134";"";"";"Small molecule";"";"562.46";"3";"3";"4.19";"44.81";"4";"1";"0";"9";"N";"0.44";"None";"7.93";"4.50";"3.85";"2";"MOL";"-1";"30";"5";"1";"0";"471.1521";"-1.06";"NEUTRAL";"C26H32BrN3O6";"COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(Br)cc2)CC1.O=C(O)C(=O)O";"RNNLSPMQBZAALE-RSGUCCNWSA-N"
"CHEMBL3642815";"";"";"Small molecule";"";"430.59";"3";"3";"2.63";"66.93";"6";"1";"0";"8";"N";"0.68";"None";"8.34";"2.47";"1.40";"1";"MOL";"-1";"31";"7";"1";"0";"430.2944";"-0.94";"NEUTRAL";"C24H38N4O3";"COC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"ROGRQIGZHYODFP-JUUMZCOKSA-N"
"CHEMBL3676892";"";"";"Small molecule";"";"426.60";"3";"3";"4.84";"65.71";"4";"2";"0";"8";"N";"0.63";"None";"9.70";"3.79";"1.51";"2";"MOL";"-1";"31";"5";"2";"0";"426.2882";"-0.23";"BASE";"C26H38N2O3";"CC[C@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1";"LKMYYERAFNDIAS-BVSLBCMMSA-N"
"CHEMBL5083441";"";"";"Unknown";"";"451.01";"4";"4";"5.66";"46.94";"4";"2";"1";"7";"N";"0.49";"9.71";"8.08";"6.63";"5.99";"3";"MOL";"-1";"32";"4";"2";"1";"450.2074";"-0.62";"NEUTRAL";"C27H31ClN2O2";"CCc1cccc(N2CCN(CCC(c3cccc(O)c3)c3cccc(O)c3)CC2)c1Cl";"GZVVQJFPHWQITG-UHFFFAOYSA-N"
"CHEMBL5091656";"";"";"Unknown";"";"532.08";"4";"4";"5.71";"85.59";"5";"2";"2";"10";"N";"0.35";"7.74";"8.43";"6.14";"5.90";"3";"MOL";"-1";"38";"6";"2";"2";"531.2289";"-0.62";"NEUTRAL";"C31H34ClN3O3";"CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CCC(C#N)(c2ccccc2)c2ccccc2)c1O";"GTJVZGFQTWRYQO-VWLOTQADSA-N"
"CHEMBL111749";"";"";"Small molecule";"";"387.91";"4";"10";"3.64";"53.60";"4";"2";"0";"6";"N";"0.79";"None";"8.24";"3.14";"2.24";"2";"MOL";"-1";"27";"5";"2";"0";"387.1714";"-1.04";"NEUTRAL";"C21H26ClN3O2";"CNc1cc(OC)c(C(=O)N[C@H]2CN(Cc3ccccc3)C[C@@H]2C)cc1Cl";"DCJWAUUNGWWIFD-LIRRHRJNSA-N"
"CHEMBL3642756";"";"";"Small molecule";"";"426.48";"3";"3";"2.77";"57.70";"5";"1";"0";"5";"N";"0.78";"7.85";"8.72";"2.38";"1.99";"1";"MOL";"-1";"30";"6";"1";"0";"426.2243";"-1.04";"BASE";"C21H29F3N4O2";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C(F)(F)F";"SUGHICCAJLONJR-WKILWMFISA-N"
"CHEMBL3676868";"";"";"Small molecule";"";"393.53";"3";"3";"4.59";"69.27";"4";"1";"0";"6";"N";"0.78";"9.07";"9.82";"2.38";"1.09";"2";"MOL";"-1";"29";"5";"1";"0";"393.2416";"-0.82";"BASE";"C24H31N3O2";"N#CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1";"BKYLOINGTUMEIT-KESTWPANSA-N"
"CHEMBL3287396";"";"";"Small molecule";"";"449.38";"6";"18";"4.11";"53.24";"6";"1";"0";"8";"N";"0.52";"14.00";"7.43";"4.20";"3.88";"3";"MOL";"-1";"30";"6";"1";"0";"448.1433";"-1.37";"NEUTRAL";"C22H26Cl2N4O2";"OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1";"PIZUPLOSIUAOMH-UHFFFAOYSA-N"
"CHEMBL1684126";"";"";"Small molecule";"";"592.79";"3";"3";"5.61";"58.89";"8";"0";"2";"11";"N";"0.21";"None";"8.41";"5.94";"4.88";"4";"MOL";"-1";"44";"8";"0";"2";"592.3526";"-0.81";"NEUTRAL";"C36H44N6O2";"CCCN1CCc2cccc3c2C1Cc1cccc(OCCCn2cc(CN4CCN(c5ccccc5OC)CC4)nn2)c1-3";"OISSAGDOBVXRAL-UHFFFAOYSA-N"
"CHEMBL168357";"";"";"Small molecule";"";"456.42";"1";"3";"5.48";"35.58";"3";"1";"1";"7";"N";"0.48";"None";"7.33";"5.58";"5.31";"3";"MOL";"-1";"31";"4";"1";"1";"455.1531";"-1.46";"NEUTRAL";"C25H27Cl2N3O";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2ccccc12";"FWWZEVQZVDGPGJ-UHFFFAOYSA-N"
"CHEMBL3289642";"";"";"Small molecule";"";"372.87";"6";"11";"4.05";"23.55";"3";"0";"0";"4";"N";"0.81";"None";"7.53";"4.58";"4.21";"2";"MOL";"-1";"26";"3";"0";"0";"372.1405";"-1.15";"NEUTRAL";"C21H22ClFN2O";"O=C1c2ccc(F)cc2CC1CCN1CCN(c2ccc(Cl)cc2)CC1";"JLUQWCZYPJKNMK-UHFFFAOYSA-N"
"CHEMBL4293208";"";"";"Small molecule";"";"397.91";"2";"2";"3.54";"43.86";"4";"0";"0";"6";"N";"0.55";"None";"8.12";"3.86";"3.06";"2";"MOL";"-1";"28";"5";"0";"0";"397.1557";"-1.42";"NEUTRAL";"C22H24ClN3O2";"O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2ccc(Cl)cc2)CC1";"OVUBTULZZRXHED-UHFFFAOYSA-N"
"CHEMBL1221682";"";"";"Small molecule";"";"362.50";"4";"8";"3.28";"85.35";"5";"4";"0";"5";"N";"0.66";"6.98";"9.94";"2.36";"2.27";"2";"MOL";"-1";"25";"5";"4";"0";"362.1664";"0.41";"BASE";"C19H26N2O3S";"O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@@H]3CCC[C@@H]3C3CCCC3)c2s1";"LMKMYJGZBLESNG-XPKDYRNWSA-N"
"CHEMBL3819434";"";"";"Small molecule";"";"463.47";"10";"19";"5.79";"36.36";"4";"1";"1";"6";"N";"0.51";"13.95";"9.12";"5.19";"3.47";"3";"MOL";"-1";"29";"3";"1";"1";"426.1533";"-1.19";"BASE";"C24H28Cl2N2OS";"Cl.OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCCc1nc2ccccc2s1";"SSUWLLVOHMVUDK-UHFFFAOYSA-N"
"CHEMBL3985877";"";"";"Small molecule";"";"495.55";"6";"9";"5.30";"59.98";"7";"0";"1";"7";"N";"0.25";"None";"8.94";"3.55";"2.00";"3";"MOL";"-1";"34";"6";"0";"1";"495.1716";"-1.33";"BASE";"C23H25F4N5OS";"Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C";"LRMWMKQIJLOEPF-AVRDEDQJSA-N"
"CHEMBL3902496";"";"";"Small molecule";"";"400.59";"5";"5";"3.89";"48.47";"5";"1";"0";"6";"N";"0.80";"None";"8.31";"4.09";"3.13";"2";"MOL";"-1";"28";"5";"1";"0";"400.2297";"-1.67";"NEUTRAL";"C22H32N4OS";"CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1";"OQXLAYDVTKONPU-IYARVYRRSA-N"
"CHEMBL3909821";"";"";"Small molecule";"";"457.64";"5";"5";"3.41";"60.94";"6";"1";"0";"5";"N";"0.75";"None";"8.31";"3.29";"2.33";"2";"MOL";"-1";"32";"7";"1";"0";"457.2511";"-1.87";"NEUTRAL";"C24H35N5O2S";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)N1CCOCC1";"UGARTUSUDTUCHH-MXVIHJGJSA-N"
"CHEMBL539744";"";"";"Small molecule";"";"454.01";"5";"5";"5.00";"41.74";"5";"0";"0";"9";"N";"0.46";"None";"7.79";"5.38";"4.84";"3";"MOL";"-1";"31";"5";"0";"0";"417.2416";"-0.98";"NEUTRAL";"C26H32ClN3O2";"COc1ccccc1N1CCN(CCCCc2cc(/C=C/c3ccccc3)no2)CC1.Cl";"BMJXSICDMCAUOP-WPDLWGESSA-N"
"CHEMBL117537";"";"";"Small molecule";"";"476.61";"18";"18";"6.04";"23.55";"2";"0";"1";"10";"N";"0.36";"None";"7.59";"6.60";"6.19";"3";"MOL";"-1";"35";"3";"0";"1";"476.2639";"-0.90";"NEUTRAL";"C30H34F2N2O";"O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"VGBOISIRCIDEGP-UHFFFAOYSA-N"
"CHEMBL1079191";"";"";"Small molecule";"";"321.85";"2";"5";"3.46";"26.79";"2";"0";"0";"4";"N";"0.85";"None";"8.98";"2.93";"1.35";"1";"MOL";"-1";"22";"4";"0";"0";"321.1608";"-1.73";"BASE";"C17H24ClN3O";"O=C1N(CCN2CCCCCC2)CCN1c1ccc(Cl)cc1";"GIMFULQWEVUBEF-UHFFFAOYSA-N"
"CHEMBL3354074";"";"";"Small molecule";"";"386.58";"10";"34";"4.40";"43.78";"3";"1";"0";"11";"N";"0.57";"None";"9.12";"3.83";"2.11";"1";"MOL";"-1";"28";"4";"1";"0";"386.2933";"-0.52";"BASE";"C24H38N2O2";"O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1";"WOWRXMYCLGLRFQ-UHFFFAOYSA-N"
"CHEMBL3335470";"";"";"Small molecule";"";"423.48";"3";"3";"3.32";"85.39";"4";"2";"0";"5";"N";"0.76";"None";"8.51";"3.13";"1.99";"1";"MOL";"-1";"30";"6";"3";"0";"423.2246";"-1.60";"BASE";"C21H28F3N5O";"N#Cc1cc(N2CCN(CC[C@H]3CC[C@H](NC(N)=O)CC3)CC2)cc(C(F)(F)F)c1";"QWPNEQOAVUPQBX-RZDIXWSQSA-N"
"CHEMBL111612";"ABT-546";"A-216546";"Small molecule";"";"532.72";"487";"617";"5.54";"88.54";"6";"1";"2";"15";"N";"0.32";"3.24";"8.90";"2.84";"2.82";"1";"MOL";"-1";"38";"8";"1";"2";"532.3512";"0.08";"ZWITTERION";"C30H48N2O6";"CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC";"OAEWNSKRLBVVBV-QSEAXJEQSA-N"
"CHEMBL3639943";"";"";"Small molecule";"";"490.64";"3";"3";"4.84";"60.03";"5";"1";"0";"7";"N";"0.60";"None";"9.83";"4.61";"2.21";"2";"MOL";"-1";"36";"6";"1";"0";"490.2832";"-0.74";"BASE";"C30H38N2O4";"O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1";"ZTIHCPRBAJJIRW-SAIGFBBZSA-N"
"CHEMBL99913";"";"";"Small molecule";"";"354.86";"4";"6";"2.88";"67.43";"4";"2";"0";"8";"N";"0.72";"9.27";"8.67";"1.66";"0.63";"2";"MOL";"-1";"23";"5";"2";"0";"354.0805";"-1.60";"BASE";"C16H19ClN2O3S";"CS(=O)(=O)Nc1cc(OCCNCc2ccccc2)ccc1Cl";"GJAYJBGLRYDTKW-UHFFFAOYSA-N"
"CHEMBL3676930";"";"";"Small molecule";"";"485.63";"3";"3";"6.06";"71.51";"5";"1";"1";"7";"N";"0.34";"None";"9.70";"5.03";"2.75";"4";"MOL";"-1";"36";"6";"1";"1";"485.2678";"-0.98";"BASE";"C30H35N3O3";"O=C(Cc1noc2ccccc12)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1";"YLZYYZWHNZPVBP-AFARHQOCSA-N"
"CHEMBL1722140";"";"";"Small molecule";"";"336.44";"7";"10";"3.65";"62.83";"4";"2";"0";"8";"N";"0.62";"11.62";"8.95";"2.92";"1.36";"3";"MOL";"-1";"25";"5";"2";"0";"336.1950";"-1.57";"BASE";"C20H24N4O";"Cc1ccc(-c2[nH]ncc2CNCCCOc2cccnc2)cc1C";"LOSXQNVDZKOIFA-UHFFFAOYSA-N"
"CHEMBL3947704";"";"";"Small molecule";"";"562.73";"2";"2";"6.14";"70.84";"6";"1";"2";"7";"N";"0.37";"None";"9.57";"5.50";"3.35";"3";"MOL";"-1";"41";"7";"1";"2";"562.3319";"-1.45";"BASE";"C33H43FN4O3";"CC1CN(c2ccc(C(=O)N[C@H]3CC[C@H](CCN4CCC(c5noc6cc(F)ccc56)CC4)CC3)cc2)CC(C)O1";"GCNYBTOKPNSCEU-ASMCULGUSA-N"
"CHEMBL4587626";"PF-05257137";"";"Unknown";"";"462.91";"59";"93";"6.13";"70.50";"3";"1";"1";"6";"N";"0.37";"3.32";"2.71";"5.13";"2.23";"4";"MOL";"-1";"33";"5";"1";"1";"462.1146";"-1.63";"ACID";"C26H20ClFN2O3";"C[C@H](c1ccc(F)cc1)N(Cc1ccc(Cl)c(C(=O)O)c1)C(=O)c1cnc2ccccc2c1";"KDAYMLCFQCRZOT-MRXNPFEDSA-N"
"CHEMBL4438602";"";"";"Unknown";"";"444.60";"4";"4";"4.62";"59.37";"5";"1";"0";"8";"N";"0.52";"None";"8.12";"4.67";"3.87";"3";"MOL";"-1";"32";"5";"1";"0";"444.1984";"-2.03";"NEUTRAL";"C26H28N4OS";"N#Cc1ccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccsc4)cc3)CC2)cc1";"YVBCMZPFSJOCJN-UHFFFAOYSA-N"
"CHEMBL3409256";"";"";"Small molecule";"";"518.64";"20";"57";"3.57";"97.87";"7";"1";"1";"9";"N";"0.34";"13.68";"7.88";"3.51";"2.90";"4";"MOL";"-1";"37";"8";"2";"1";"518.1988";"-1.42";"NEUTRAL";"C28H30N4O4S";"NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1";"KWZBJWOQFABHPF-UHFFFAOYSA-N"
"CHEMBL70586";"SPIRADOLINE";"U-62066";"Small molecule";"";"425.40";"113";"291";"4.56";"32.78";"3";"0";"0";"4";"N";"0.71";"None";"9.76";"3.81";"1.48";"1";"MOL";"-1";"28";"4";"0";"0";"424.1684";"-0.12";"BASE";"C22H30Cl2N2O2";"CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1";"NYKCGQQJNVPOLU-ONTIZHBOSA-N"
"CHEMBL2047573";"";"";"Small molecule";"";"394.34";"24";"36";"4.49";"43.70";"3";"2";"0";"6";"N";"0.76";"None";"8.66";"3.81";"2.52";"2";"MOL";"-1";"26";"3";"2";"0";"393.1262";"-0.45";"BASE";"C21H25Cl2NO2";"OC(CCN1CCC(O)(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1";"JZHYJRPFUZJBQH-UHFFFAOYSA-N"
"CHEMBL2204538";"THPP-1";"";"Small molecule";"";"464.91";"504";"731";"3.06";"94.74";"8";"0";"0";"6";"N";"0.32";"None";"4.45";"2.44";"2.44";"4";"MOL";"-1";"33";"9";"0";"0";"464.1364";"-1.87";"NEUTRAL";"C23H21ClN6O3";"COCCOc1nc(-c2ccc(Cl)nc2)nc2c1CN(C(=O)c1ncn3ccccc13)CC2";"JBHLOPKIPKTRSU-UHFFFAOYSA-N"
"CHEMBL477055";"";"";"Small molecule";"";"432.40";"3";"3";"4.59";"26.79";"3";"0";"0";"5";"N";"0.69";"None";"7.06";"4.78";"4.62";"2";"MOL";"-1";"29";"4";"0";"0";"431.1531";"-1.27";"NEUTRAL";"C23H27Cl2N3O";"O=C1c2ccccc2CCCN1CCCN1CCN(c2cccc(Cl)c2Cl)CC1";"LVXZELAZCGYHRC-UHFFFAOYSA-N"
"CHEMBL392791";"";"";"Small molecule";"";"407.51";"3";"3";"3.65";"61.88";"5";"1";"0";"8";"N";"0.53";"None";"9.03";"2.64";"1.00";"2";"MOL";"-1";"30";"6";"1";"0";"407.2209";"-1.08";"BASE";"C24H29N3O3";"COc1ccccc1NC1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1";"LKZRXKGEHQPMRS-UHFFFAOYSA-N"
"CHEMBL244083";"";"SB-414796";"Small molecule";"";"536.70";"6";"9";"4.23";"105.40";"7";"1";"1";"7";"N";"0.48";"None";"7.74";"3.97";"3.47";"3";"MOL";"-1";"38";"8";"1";"1";"536.2457";"-1.75";"NEUTRAL";"C29H36N4O4S";"Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)no1";"ZHQUFEJLPBTKSM-WVPZODRTSA-N"
"CHEMBL458002";"";"";"Small molecule";"";"514.03";"11";"11";"4.58";"79.26";"6";"2";"1";"6";"N";"0.39";"None";"8.93";"4.70";"3.17";"4";"MOL";"-1";"37";"7";"2";"1";"513.1932";"-1.59";"BASE";"C29H28ClN5O2";"Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(-c2ccccc2)cc1";"ADETWEPXXIGKFW-UHFFFAOYSA-N"
"CHEMBL90374";"";"";"Small molecule";"";"326.83";"4";"5";"3.31";"23.78";"4";"0";"0";"3";"N";"0.74";"None";"7.48";"3.79";"3.44";"3";"MOL";"-1";"23";"4";"0";"0";"326.1298";"-2.05";"NEUTRAL";"C18H19ClN4";"Clc1ccc(N2CCN(Cc3cccn4nccc34)CC2)cc1";"LAQPIGHSUVYYGI-UHFFFAOYSA-N"
"CHEMBL4534703";"";"";"Unknown";"";"399.47";"4";"7";"3.84";"69.53";"5";"1";"0";"7";"N";"0.57";"11.84";"7.53";"3.29";"2.92";"2";"MOL";"-1";"29";"7";"1";"0";"399.2071";"-1.55";"NEUTRAL";"C21H26FN5O2";"COc1ccccc1N1CCN(CCCNC(=O)/N=N/c2ccc(F)cc2)CC1";"YQKDABBJXATHLA-OCOZRVBESA-N"
"CHEMBL32402";"";"";"Small molecule";"";"327.42";"3";"3";"2.97";"41.93";"4";"1";"0";"7";"N";"0.85";"None";"8.21";"2.86";"1.99";"2";"MOL";"-1";"24";"4";"1";"0";"327.1834";"-0.67";"NEUTRAL";"C20H25NO3";"OC(COc1ccccc1)CN1CCC(Oc2ccccc2)CC1";"AXPMHZJZVFNEBY-UHFFFAOYSA-N"
"CHEMBL309750";"";"";"Small molecule";"";"376.34";"14";"16";"3.96";"11.41";"3";"0";"0";"3";"N";"0.80";"None";"8.91";"3.90";"2.37";"2";"MOL";"-1";"23";"3";"0";"0";"375.1310";"-1.42";"BASE";"C19H26BrN3";"Brc1ccc2ccn(CCN3CCCN4CCCCC4C3)c2c1";"QGGWYWMTWPTIQS-UHFFFAOYSA-N"
"CHEMBL1537929";"";"";"Small molecule";"";"376.93";"11";"17";"2.81";"35.94";"4";"1";"0";"7";"N";"0.84";"None";"7.58";"3.90";"3.50";"2";"MOL";"-1";"25";"4";"1";"0";"340.2151";"-1.32";"NEUTRAL";"C21H29ClN2O2";"CCc1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1.Cl";"AVUWPLVUIQKQKM-UHFFFAOYSA-N"
"CHEMBL4078348";"";"";"Small molecule";"";"393.53";"6";"34";"4.47";"50.00";"5";"1";"0";"9";"N";"0.55";"10.03";"11.03";"4.14";"2.01";"3";"MOL";"-1";"29";"5";"1";"0";"393.2416";"-0.85";"BASE";"C24H31N3O2";"CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1";"IWAHIMCMPBOXKG-FQEVSTJZSA-N"
"CHEMBL1627304";"";"";"Small molecule";"";"421.57";"4";"7";"4.02";"44.81";"5";"1";"0";"7";"N";"0.59";"None";"7.01";"4.18";"4.03";"3";"MOL";"-1";"30";"5";"1";"0";"421.1824";"-1.46";"NEUTRAL";"C24H27N3O2S";"COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc3ccccc3s2)CC1";"CECKJAHVLJLQBE-VOTSOKGWSA-N"
"CHEMBL60957";"";"";"Small molecule";"";"349.41";"4";"4";"3.00";"45.15";"5";"0";"0";"4";"N";"0.72";"None";"6.88";"2.38";"2.27";"3";"MOL";"-1";"26";"5";"0";"0";"349.1703";"-1.90";"NEUTRAL";"C20H20FN5";"Fc1ccc(-c2cncc(CN3CCN(c4cnccn4)CC3)c2)cc1";"WVEQYQHSBOYABA-UHFFFAOYSA-N"
